"voter_id","county","age","gender"
"6937","Walla Walla","65 and over","Male"
"6938","Yakima","65 and over","Female"
"6939","Jefferson","45-54","Male"
"6940","Benton","45-54","Female"
"6941","King","25-34","Male"
"6942","Clark","65 and over","Female"
"6943","King","65 and over","Female"
"6944","Snohomish","45-54","Female"
"6945","King","55-64","Female"
"6946","King","35-44","Male"
"6947","Clark","35-44","Male"
"6948","Grays Harbor","25-34","Female"
"6949","Benton","65 and over","Male"
"6950","Pierce","45-54","Female"
"6951","King","65 and over","Female"
"6952","Pierce","35-44","Female"
"6953","Spokane","18-24","Male"
"6954","Pierce","65 and over","Female"
"6955","Skagit","45-54","Female"
"6956","Pierce","45-54","Female"
"6957","Clallam","65 and over","Female"
"6958","Pierce","65 and over","Female"
"6959","Pierce","25-34","Female"
"6960","Kitsap","18-24","Female"
"6961","Skagit","35-44","Male"
"6962","Snohomish","65 and over","Male"
"6963","King","18-24","Male"
"6964","Benton","65 and over","Female"
"6965","Spokane","18-24","Male"
"6966","King","35-44","Male"
"6967","King","25-34","Male"
"6968","Spokane","55-64","Male"
"6969","Walla Walla","65 and over","Female"
"6970","King","45-54","Male"
"6971","Clark","45-54","Male"
"6972","King","55-64","Female"
"6973","King","65 and over","Female"
"6974","Franklin","35-44","Male"
"6975","King","35-44","Female"
"6976","Snohomish","65 and over","Male"
"6977","King","45-54","Male"
"6978","Grant","55-64","Female"
"6979","Island","35-44","Male"
"6980","Benton","65 and over","Female"
"6981","Thurston","18-24","Male"
"6982","Whatcom","45-54","Male"
"6983","Skagit","65 and over","Male"
"6984","Clark","35-44","Male"
"6985","Snohomish","25-34","Female"
"6986","King","25-34","Male"
"6987","Pierce","25-34","Male"
"6988","King","65 and over","Male"
"6989","Spokane","65 and over","Male"
"6990","King","25-34","Female"
"6991","Snohomish","18-24","Male"
"6992","King","65 and over","Male"
"6993","King","18-24","Female"
"6994","Yakima","35-44","Male"
"6995","Spokane","55-64","Male"
"6996","Spokane","55-64","Female"
"6997","King","55-64","Female"
"6998","Snohomish","25-34","Male"
"6999","Snohomish","55-64","Male"
"7000","Franklin","18-24","Female"
"7001","Franklin","45-54","Female"
"7002","Snohomish","25-34","Female"
"7003","Kitsap","45-54","Unknown/Other"
"7004","Grant","55-64","Male"
"7005","Thurston","35-44","Male"
"7006","King","65 and over","Female"
"7007","Pierce","65 and over","Female"
"7008","King","45-54","Male"
"7009","King","55-64","Male"
"7010","Snohomish","25-34","Female"
"7011","Spokane","25-34","Female"
"7012","Cowlitz","18-24","Female"
"7013","Pierce","45-54","Female"
"7014","Pierce","35-44","Male"
"7015","Snohomish","55-64","Female"
"7016","Spokane","45-54","Female"
"7017","Clallam","65 and over","Male"
"7018","Snohomish","18-24","Female"
"7019","Snohomish","35-44","Female"
"7020","Snohomish","18-24","Female"
"7021","King","65 and over","Female"
"7022","Skagit","65 and over","Male"
"7023","Snohomish","65 and over","Female"
"7024","Clark","25-34","Female"
"7025","Douglas","35-44","Female"
"7026","Whatcom","55-64","Female"
"7027","Snohomish","25-34","Male"
"7028","King","35-44","Unknown/Other"
"7029","Pierce","55-64","Male"
"7030","King","45-54","Female"
"7031","Grays Harbor","65 and over","Male"
"7032","Island","65 and over","Male"
"7033","Benton","35-44","Female"
"7034","Snohomish","35-44","Female"
"7035","Thurston","45-54","Female"
"7036","Spokane","65 and over","Female"
"7037","King","35-44","Male"
"7038","Island","55-64","Female"
"7039","Kitsap","65 and over","Male"
"7040","Snohomish","65 and over","Male"
"7041","Clark","65 and over","Female"
"7042","King","45-54","Female"
"7043","Whatcom","45-54","Female"
"7044","Stevens","65 and over","Male"
"7045","King","45-54","Female"
"7046","Snohomish","65 and over","Male"
"7047","Spokane","25-34","Male"
"7048","Spokane","35-44","Male"
"7049","Kitsap","35-44","Female"
"7050","King","65 and over","Female"
"7051","Snohomish","25-34","Female"
"7052","King","45-54","Female"
"7053","Pierce","35-44","Female"
"7054","Pend Oreille","18-24","Female"
"7055","King","45-54","Male"
"7056","Pierce","35-44","Male"
"7057","Pierce","45-54","Female"
"7058","King","18-24","Male"
"7059","Spokane","25-34","Male"
"7060","Stevens","55-64","Male"
"7061","Kitsap","65 and over","Female"
"7062","Cowlitz","18-24","Male"
"7063","Pierce","25-34","Male"
"7064","Whitman","25-34","Female"
"7065","Pierce","65 and over","Female"
"7066","Clark","25-34","Male"
"7067","Spokane","35-44","Female"
"7068","King","18-24","Male"
"7069","King","65 and over","Male"
"7070","Whitman","65 and over","Female"
"7071","Benton","25-34","Male"
"7072","Clallam","65 and over","Female"
"7073","Thurston","35-44","Female"
"7074","King","65 and over","Male"
"7075","Pierce","18-24","Male"
"7076","Yakima","55-64","Female"
"7077","Snohomish","55-64","Female"
"7078","Pierce","55-64","Female"
"7079","King","45-54","Male"
"7080","King","18-24","Female"
"7081","King","45-54","Male"
"7082","Whatcom","65 and over","Male"
"7083","King","35-44","Unknown/Other"
"7084","Clark","18-24","Female"
"7085","Cowlitz","45-54","Male"
"7086","Snohomish","55-64","Female"
"7087","Spokane","35-44","Male"
"7088","King","45-54","Female"
"7089","Spokane","65 and over","Female"
"7090","King","35-44","Male"
"7091","King","65 and over","Female"
"7092","Kittitas","18-24","Female"
"7093","Thurston","35-44","Female"
"7094","Thurston","65 and over","Female"
"7095","King","35-44","Female"
"7096","Kitsap","35-44","Female"
"7097","Wahkiakum","35-44","Male"
"7098","King","55-64","Male"
"7099","Benton","18-24","Female"
"7100","Snohomish","65 and over","Female"
"7101","Spokane","25-34","Male"
"7102","Whatcom","35-44","Female"
"7103","King","55-64","Female"
"7104","King","65 and over","Female"
"7105","King","18-24","Female"
"7106","King","18-24","Male"
"7107","Pierce","18-24","Female"
"7108","San Juan","45-54","Male"
"7109","Benton","45-54","Male"
"7110","Pierce","25-34","Male"
"7111","Spokane","35-44","Male"
"7112","King","65 and over","Male"
"7113","Snohomish","18-24","Male"
"7114","Lewis","25-34","Male"
"7115","King","65 and over","Male"
"7116","Clark","45-54","Unknown/Other"
"7117","Pierce","35-44","Female"
"7118","Pierce","25-34","Male"
"7119","Clark","35-44","Female"
"7120","Clark","65 and over","Female"
"7121","Snohomish","55-64","Male"
"7122","King","65 and over","Male"
"7123","Spokane","45-54","Male"
"7124","Clallam","35-44","Female"
"7125","Kitsap","18-24","Female"
"7126","King","45-54","Female"
"7127","Pend Oreille","45-54","Male"
"7128","Yakima","25-34","Female"
"7129","King","35-44","Male"
"7130","Pierce","45-54","Female"
"7131","Snohomish","35-44","Male"
"7132","King","65 and over","Female"
"7133","Snohomish","25-34","Female"
"7134","King","55-64","Male"
"7135","King","65 and over","Female"
"7136","Pierce","25-34","Male"
"7137","Thurston","35-44","Female"
"7138","Cowlitz","45-54","Male"
"7139","Whatcom","45-54","Male"
"7140","Whatcom","35-44","Female"
"7141","King","55-64","Female"
"7142","Pierce","18-24","Female"
"7143","King","65 and over","Female"
"7144","Skagit","65 and over","Female"
"7145","Snohomish","25-34","Female"
"7146","King","18-24","Male"
"7147","Pierce","35-44","Male"
"7148","King","45-54","Female"
"7149","Lewis","65 and over","Male"
"7150","King","35-44","Female"
"7151","Stevens","35-44","Male"
"7152","Spokane","65 and over","Female"
"7153","King","35-44","Female"
"7154","Pierce","35-44","Female"
"7155","Snohomish","55-64","Male"
"7156","Yakima","18-24","Female"
"7157","Pierce","35-44","Male"
"7158","Thurston","45-54","Male"
"7159","Snohomish","18-24","Male"
"7160","Pierce","18-24","Female"
"7161","Spokane","25-34","Female"
"7162","Kitsap","35-44","Male"
"7163","Whatcom","65 and over","Male"
"7164","Clark","45-54","Male"
"7165","Lewis","35-44","Female"
"7166","Cowlitz","25-34","Male"
"7167","Snohomish","35-44","Female"
"7168","Spokane","18-24","Female"
"7169","King","45-54","Female"
"7170","Pierce","65 and over","Female"
"7171","Spokane","65 and over","Male"
"7172","King","45-54","Male"
"7173","Clark","18-24","Female"
"7174","Snohomish","65 and over","Male"
"7175","Pierce","65 and over","Female"
"7176","Clark","18-24","Male"
"7177","Jefferson","35-44","Female"
"7178","Grays Harbor","55-64","Male"
"7179","Kitsap","45-54","Female"
"7180","King","35-44","Male"
"7181","Chelan","65 and over","Male"
"7182","Thurston","45-54","Female"
"7183","Spokane","55-64","Female"
"7184","Spokane","45-54","Male"
"7185","Snohomish","35-44","Male"
"7186","King","65 and over","Female"
"7187","Snohomish","65 and over","Male"
"7188","Pierce","65 and over","Female"
"7189","Pacific","18-24","Female"
"7190","Walla Walla","35-44","Male"
"7191","Kitsap","65 and over","Male"
"7192","Spokane","45-54","Female"
"7193","Walla Walla","65 and over","Female"
"7194","Spokane","65 and over","Unknown/Other"
"7195","King","25-34","Male"
"7196","King","55-64","Male"
"7197","King","35-44","Female"
"7198","Snohomish","45-54","Male"
"7199","King","45-54","Male"
"7200","Pierce","25-34","Female"
"7201","Spokane","65 and over","Female"
"7202","Skagit","25-34","Female"
"7203","Clallam","65 and over","Male"
"7204","Pierce","25-34","Female"
"7205","King","65 and over","Female"
"7206","King","25-34","Male"
"7207","King","35-44","Female"
"7208","Snohomish","55-64","Male"
"7209","Clark","55-64","Female"
"7210","Spokane","18-24","Female"
"7211","King","18-24","Male"
"7212","Benton","18-24","Male"
"7213","King","45-54","Female"
"7214","Pierce","55-64","Male"
"7215","King","35-44","Male"
"7216","Grays Harbor","65 and over","Female"
"7217","Cowlitz","35-44","Male"
"7218","Pierce","65 and over","Male"
"7219","Spokane","18-24","Female"
"7220","Grays Harbor","65 and over","Male"
"7221","Pierce","45-54","Female"
"7222","King","65 and over","Female"
"7223","King","18-24","Female"
"7224","King","55-64","Male"
"7225","King","18-24","Male"
"7226","Pierce","45-54","Male"
"7227","King","45-54","Female"
"7228","King","55-64","Female"
"7229","Grant","35-44","Unknown/Other"
"7230","Whatcom","35-44","Female"
"7231","Spokane","35-44","Male"
"7232","Thurston","65 and over","Male"
"7233","Spokane","65 and over","Male"
"7234","Pierce","25-34","Male"
"7235","Thurston","65 and over","Female"
"7236","Lewis","55-64","Female"
"7237","King","45-54","Male"
"7238","Kitsap","45-54","Female"
"7239","Benton","55-64","Male"
"7240","Pierce","45-54","Female"
"7241","Skagit","35-44","Male"
"7242","Jefferson","35-44","Male"
"7243","King","65 and over","Female"
"7244","Snohomish","65 and over","Female"
"7245","King","35-44","Female"
"7246","Whatcom","18-24","Male"
"7247","Pierce","55-64","Female"
"7248","Pierce","55-64","Male"
"7249","Snohomish","55-64","Male"
"7250","Pierce","18-24","Male"
"7251","Clark","35-44","Male"
"7252","King","65 and over","Female"
"7253","Clark","45-54","Female"
"7254","Mason","65 and over","Male"
"7255","Snohomish","55-64","Female"
"7256","Whitman","18-24","Female"
"7257","King","65 and over","Male"
"7258","King","65 and over","Female"
"7259","King","65 and over","Female"
"7260","King","65 and over","Male"
"7261","Pierce","45-54","Male"
"7262","King","65 and over","Female"
"7263","Clark","25-34","Female"
"7264","Clark","45-54","Male"
"7265","King","25-34","Male"
"7266","Yakima","65 and over","Female"
"7267","Pierce","35-44","Male"
"7268","Grays Harbor","55-64","Female"
"7269","King","45-54","Male"
"7270","Pierce","45-54","Female"
"7271","Yakima","65 and over","Female"
"7272","Walla Walla","35-44","Female"
"7273","King","65 and over","Female"
"7274","Spokane","25-34","Male"
"7275","King","25-34","Female"
"7276","Skagit","65 and over","Male"
"7277","Kittitas","45-54","Male"
"7278","Whatcom","35-44","Male"
"7279","Whatcom","65 and over","Unknown/Other"
"7280","Grant","18-24","Female"
"7281","Spokane","45-54","Female"
"7282","Thurston","18-24","Female"
"7283","Whitman","18-24","Male"
"7284","Jefferson","55-64","Female"
"7285","Pierce","18-24","Female"
"7286","Grays Harbor","45-54","Male"
"7287","Snohomish","55-64","Male"
"7288","Clark","65 and over","Female"
"7289","King","65 and over","Male"
"7290","King","35-44","Male"
"7291","Asotin","45-54","Female"
"7292","Pierce","65 and over","Male"
"7293","King","35-44","Male"
"7294","King","45-54","Female"
"7295","Snohomish","45-54","Male"
"7296","Thurston","35-44","Male"
"7297","San Juan","65 and over","Male"
"7298","Benton","35-44","Female"
"7299","Clallam","25-34","Female"
"7300","Clark","55-64","Female"
"7301","King","35-44","Female"
"7302","King","18-24","Male"
"7303","Whatcom","35-44","Male"
"7304","Pierce","45-54","Female"
"7305","Kitsap","35-44","Female"
"7306","King","18-24","Female"
"7307","Lewis","55-64","Male"
"7308","Snohomish","65 and over","Female"
"7309","King","25-34","Male"
"7310","Pierce","45-54","Male"
"7311","Spokane","35-44","Male"
"7312","Thurston","55-64","Male"
"7313","Kitsap","35-44","Male"
"7314","Spokane","55-64","Female"
"7315","King","45-54","Female"
"7316","Snohomish","35-44","Female"
"7317","King","25-34","Female"
"7318","Thurston","45-54","Male"
"7319","Pend Oreille","65 and over","Female"
"7320","King","25-34","Male"
"7321","King","25-34","Female"
"7322","Franklin","25-34","Male"
"7323","Snohomish","18-24","Female"
"7324","King","55-64","Male"
"7325","Skagit","55-64","Female"
"7326","Whatcom","65 and over","Male"
"7327","Spokane","18-24","Male"
"7328","Clallam","65 and over","Female"
"7329","King","35-44","Male"
"7330","Chelan","65 and over","Female"
"7331","Lewis","65 and over","Female"
"7332","Spokane","65 and over","Male"
"7333","Kitsap","65 and over","Male"
"7334","Skagit","65 and over","Female"
"7335","Snohomish","65 and over","Female"
"7336","Thurston","18-24","Male"
"7337","Kitsap","65 and over","Female"
"7338","Snohomish","35-44","Male"
"7339","King","55-64","Female"
"7340","Pierce","35-44","Male"
"7341","Yakima","25-34","Female"
"7342","Snohomish","25-34","Female"
"7343","Spokane","45-54","Male"
"7344","King","55-64","Female"
"7345","King","25-34","Female"
"7346","Spokane","25-34","Female"
"7347","Clark","45-54","Male"
"7348","Clark","25-34","Male"
"7349","King","35-44","Male"
"7350","Clark","18-24","Male"
"7351","Snohomish","65 and over","Male"
"7352","Yakima","25-34","Female"
"7353","Kitsap","25-34","Male"
"7354","King","65 and over","Unknown/Other"
"7355","Kitsap","18-24","Female"
"7356","Cowlitz","55-64","Male"
"7357","Snohomish","45-54","Male"
"7358","Pierce","65 and over","Male"
"7359","King","45-54","Female"
"7360","Snohomish","25-34","Female"
"7361","Pierce","18-24","Female"
"7362","King","65 and over","Male"
"7363","King","55-64","Male"
"7364","Benton","65 and over","Female"
"7365","King","65 and over","Female"
"7366","King","65 and over","Female"
"7367","King","35-44","Male"
"7368","King","35-44","Unknown/Other"
"7369","Kitsap","65 and over","Male"
"7370","Clark","55-64","Female"
"7371","King","65 and over","Female"
"7372","Pierce","18-24","Male"
"7373","King","25-34","Female"
"7374","Pierce","55-64","Male"
"7375","Pierce","45-54","Female"
"7376","Pierce","35-44","Female"
"7377","Pierce","35-44","Male"
"7378","King","25-34","Female"
"7379","Whatcom","18-24","Male"
"7380","Snohomish","35-44","Female"
"7381","Pierce","45-54","Female"
"7382","King","35-44","Male"
"7383","King","25-34","Male"
"7384","Clark","45-54","Female"
"7385","Pierce","35-44","Male"
"7386","King","45-54","Female"
"7387","King","25-34","Male"
"7388","Spokane","45-54","Male"
"7389","Pierce","45-54","Male"
"7390","Pierce","45-54","Male"
"7391","Clark","45-54","Female"
"7392","King","55-64","Female"
"7393","King","65 and over","Male"
"7394","King","65 and over","Unknown/Other"
"7395","Snohomish","45-54","Female"
"7396","Clark","55-64","Male"
"7397","Pierce","35-44","Male"
"7398","Thurston","45-54","Male"
"7399","Snohomish","55-64","Male"
"7400","Benton","35-44","Male"
"7401","Island","45-54","Male"
"7402","Thurston","55-64","Male"
"7403","King","65 and over","Female"
"7404","King","25-34","Female"
"7405","King","35-44","Male"
"7406","Lewis","45-54","Male"
"7407","Pierce","25-34","Female"
"7408","King","45-54","Female"
"7409","Chelan","65 and over","Male"
"7410","King","35-44","Male"
"7411","Island","65 and over","Female"
"7412","San Juan","45-54","Female"
"7413","Spokane","35-44","Female"
"7414","King","35-44","Female"
"7415","Spokane","45-54","Female"
"7416","King","35-44","Male"
"7417","Ferry","65 and over","Female"
"7418","Clallam","45-54","Female"
"7419","King","45-54","Female"
"7420","King","18-24","Female"
"7421","Skagit","18-24","Male"
"7422","King","45-54","Female"
"7423","Island","65 and over","Female"
"7424","King","18-24","Male"
"7425","Whatcom","25-34","Female"
"7426","Kitsap","65 and over","Female"
"7427","King","65 and over","Male"
"7428","King","55-64","Female"
"7429","Clark","25-34","Female"
"7430","King","45-54","Male"
"7431","Pierce","65 and over","Male"
"7432","Benton","65 and over","Female"
